"date","geography","geography code","Residence type: Total; measures: Value","Residence type: Lives in a household; measures: Value","Residence type: Lives in a communal establishment; measures: Value"
"2021","E00152181","E00152181",326,326,0
"2021","E00152182","E00152182",245,245,0
"2021","E00152183","E00152183",288,288,0
"2021","E00152199","E00152199",251,251,0
"2021","E00168397","E00168397",309,309,0
"2021","E00168398","E00168398",326,326,0
"2021","E00168405","E00168405",360,360,0
"2021","E00168406","E00168406",222,222,0
"2021","E00168407","E00168407",366,366,0
"2021","E00168408","E00168408",264,264,0
"2021","E00152178","E00152178",316,290,26
"2021","E00152189","E00152189",484,484,0
"2021","E00152191","E00152191",255,255,0
"2021","E00168401","E00168401",279,279,0
"2021","E00158221","E00158221",491,491,0
"2021","E00158222","E00158222",303,303,0
"2021","E00158223","E00158223",398,334,64
"2021","E00158224","E00158224",280,280,0
"2021","E00158225","E00158225",282,282,0
"2021","E00158226","E00158226",217,217,0
"2021","E00158216","E00158216",419,419,0
"2021","E00158217","E00158217",420,420,0
"2021","E00158218","E00158218",301,301,0
"2021","E00158219","E00158219",301,301,0
"2021","E00158220","E00158220",284,284,0
"2021","E00158229","E00158229",267,267,0
"2021","E00158230","E00158230",247,247,0
"2021","E00158231","E00158231",346,335,11
"2021","E00158232","E00158232",356,356,0
"2021","E00186956","E00186956",170,170,0
"2021","E00187001","E00187001",613,613,0
"2021","E00158227","E00158227",329,329,0
"2021","E00158228","E00158228",355,355,0
"2021","E00158233","E00158233",317,310,7
"2021","E00158234","E00158234",320,320,0
"2021","E00158235","E00158235",314,309,5
"2021","E00158236","E00158236",320,320,0
"2021","E00158243","E00158243",319,319,0
"2021","E00158245","E00158245",282,282,0
"2021","E00158246","E00158246",313,313,0
"2021","E00158247","E00158247",331,331,0
"2021","E00158248","E00158248",306,306,0
"2021","E00158238","E00158238",233,233,0
"2021","E00158239","E00158239",332,332,0
"2021","E00158240","E00158240",251,251,0
"2021","E00158241","E00158241",295,295,0
"2021","E00158242","E00158242",313,313,0
"2021","E00158244","E00158244",322,322,0
"2021","E00158109","E00158109",324,324,0
"2021","E00158110","E00158110",308,308,0
"2021","E00158111","E00158111",335,335,0
"2021","E00158112","E00158112",357,357,0
"2021","E00158119","E00158119",226,226,0
"2021","E00158157","E00158157",425,422,3
"2021","E00158160","E00158160",403,396,7
"2021","E00158162","E00158162",254,254,0
"2021","E00158165","E00158165",284,284,0
"2021","E00158166","E00158166",296,296,0
"2021","E00158158","E00158158",312,312,0
"2021","E00158159","E00158159",260,260,0
"2021","E00158161","E00158161",310,310,0
"2021","E00158163","E00158163",344,325,19
"2021","E00158164","E00158164",326,326,0
"2021","E00158193","E00158193",260,260,0
"2021","E00158194","E00158194",250,250,0
"2021","E00158200","E00158200",357,357,0
"2021","E00158201","E00158201",431,431,0
"2021","E00158202","E00158202",412,412,0
"2021","E00158203","E00158203",283,283,0
"2021","E00168277","E00168277",278,278,0
"2021","E00168278","E00168278",322,322,0
"2021","E00158196","E00158196",357,357,0
"2021","E00158197","E00158197",357,357,0
"2021","E00158198","E00158198",357,357,0
"2021","E00158199","E00158199",349,349,0
"2021","E00158071","E00158071",329,329,0
"2021","E00158072","E00158072",370,370,0
"2021","E00158073","E00158073",301,301,0
"2021","E00158075","E00158075",247,247,0
"2021","E00158076","E00158076",298,289,9
"2021","E00158077","E00158077",265,265,0
"2021","E00158078","E00158078",379,379,0
"2021","E00158074","E00158074",328,324,4
"2021","E00158080","E00158080",405,405,0
"2021","E00158081","E00158081",222,222,0
"2021","E00158082","E00158082",232,232,0
"2021","E00158083","E00158083",304,304,0
"2021","E00186897","E00186897",278,256,22
"2021","E00186921","E00186921",212,211,1
"2021","E00158084","E00158084",492,483,9
"2021","E00158085","E00158085",344,344,0
"2021","E00158086","E00158086",286,286,0
"2021","E00158091","E00158091",258,258,0
"2021","E00158093","E00158093",314,311,3
"2021","E00158094","E00158094",545,545,0
"2021","E00158087","E00158087",263,263,0
"2021","E00158088","E00158088",311,310,1
"2021","E00158089","E00158089",286,286,0
"2021","E00158090","E00158090",383,327,56
"2021","E00158092","E00158092",269,269,0
"2021","E00158095","E00158095",224,224,0
"2021","E00158096","E00158096",241,241,0
"2021","E00158098","E00158098",242,242,0
"2021","E00158099","E00158099",312,312,0
"2021","E00158097","E00158097",271,271,0
"2021","E00158102","E00158102",351,351,0
"2021","E00158103","E00158103",326,326,0
"2021","E00158106","E00158106",270,270,0
"2021","E00158100","E00158100",248,248,0
"2021","E00158101","E00158101",232,232,0
"2021","E00158104","E00158104",291,291,0
"2021","E00158105","E00158105",375,375,0
"2021","E00158107","E00158107",435,435,0
"2021","E00158145","E00158145",262,262,0
"2021","E00158146","E00158146",288,288,0
"2021","E00158147","E00158147",308,305,3
"2021","E00158148","E00158148",288,288,0
"2021","E00158152","E00158152",341,341,0
"2021","E00158156","E00158156",132,132,0
"2021","E00158151","E00158151",324,324,0
"2021","E00158153","E00158153",366,366,0
"2021","E00158154","E00158154",474,474,0
"2021","E00158155","E00158155",238,238,0
"2021","E00168279","E00168279",397,394,3
"2021","E00158205","E00158205",289,289,0
"2021","E00158207","E00158207",317,317,0
"2021","E00158208","E00158208",279,279,0
"2021","E00158209","E00158209",265,265,0
"2021","E00158210","E00158210",305,305,0
"2021","E00158212","E00158212",334,334,0
"2021","E00158204","E00158204",309,309,0
"2021","E00158206","E00158206",297,297,0
"2021","E00158211","E00158211",308,308,0
"2021","E00158213","E00158213",239,239,0
"2021","E00158214","E00158214",303,303,0
"2021","E00158215","E00158215",310,310,0
"2021","E00158055","E00158055",372,372,0
"2021","E00158056","E00158056",315,315,0
"2021","E00158057","E00158057",359,359,0
"2021","E00158058","E00158058",219,219,0
"2021","E00158065","E00158065",216,216,0
"2021","E00158068","E00158068",133,133,0
"2021","E00158051","E00158051",537,537,0
"2021","E00158052","E00158052",300,300,0
"2021","E00158053","E00158053",324,324,0
"2021","E00158054","E00158054",390,390,0
"2021","E00158117","E00158117",296,296,0
"2021","E00158118","E00158118",251,251,0
"2021","E00158120","E00158120",334,334,0
"2021","E00158121","E00158121",179,179,0
"2021","E00186869","E00186869",419,419,0
"2021","E00187020","E00187020",236,236,0
"2021","E00158108","E00158108",306,306,0
"2021","E00158113","E00158113",320,320,0
"2021","E00158114","E00158114",340,340,0
"2021","E00158115","E00158115",150,125,25
"2021","E00158181","E00158181",461,386,75
"2021","E00158182","E00158182",291,291,0
"2021","E00158188","E00158188",295,295,0
"2021","E00158189","E00158189",131,131,0
"2021","E00158190","E00158190",348,348,0
"2021","E00158179","E00158179",171,171,0
"2021","E00158180","E00158180",278,278,0
"2021","E00158183","E00158183",194,194,0
"2021","E00158184","E00158184",317,279,38
"2021","E00158185","E00158185",279,272,7
"2021","E00158186","E00158186",186,186,0
"2021","E00158187","E00158187",325,325,0
"2021","E00158191","E00158191",262,262,0
"2021","E00158192","E00158192",291,291,0
"2021","E00158122","E00158122",301,301,0
"2021","E00158123","E00158123",321,321,0
"2021","E00158124","E00158124",311,311,0
"2021","E00158127","E00158127",151,151,0
"2021","E00158129","E00158129",332,332,0
"2021","E00158130","E00158130",299,299,0
"2021","E00158125","E00158125",253,253,0
"2021","E00158126","E00158126",210,210,0
"2021","E00158128","E00158128",208,208,0
"2021","E00158131","E00158131",258,258,0
"2021","E00158132","E00158132",308,308,0
"2021","E00158133","E00158133",281,281,0
"2021","E00158134","E00158134",327,282,45
"2021","E00158137","E00158137",411,410,1
"2021","E00158138","E00158138",195,195,0
"2021","E00158139","E00158139",311,311,0
"2021","E00158140","E00158140",238,238,0
"2021","E00158141","E00158141",312,254,58
"2021","E00158135","E00158135",316,316,0
"2021","E00158142","E00158142",316,316,0
"2021","E00158143","E00158143",329,329,0
"2021","E00158144","E00158144",280,280,0
"2021","E00186910","E00186910",174,140,34
"2021","E00186930","E00186930",453,453,0
"2021","E00158250","E00158250",293,293,0
"2021","E00158251","E00158251",264,264,0
"2021","E00158253","E00158253",340,340,0
"2021","E00158254","E00158254",288,263,25
"2021","E00158256","E00158256",218,218,0
"2021","E00158258","E00158258",232,232,0
"2021","E00158249","E00158249",256,256,0
"2021","E00158252","E00158252",359,359,0
"2021","E00158255","E00158255",341,341,0
"2021","E00158257","E00158257",292,292,0
"2021","E00158259","E00158259",284,284,0
"2021","E00158260","E00158260",317,317,0
"2021","E00158062","E00158062",204,204,0
"2021","E00158063","E00158063",253,253,0
"2021","E00158064","E00158064",262,262,0
"2021","E00158066","E00158066",294,294,0
"2021","E00158067","E00158067",255,255,0
"2021","E00158069","E00158069",213,213,0
"2021","E00158059","E00158059",299,299,0
"2021","E00158060","E00158060",251,251,0
"2021","E00158061","E00158061",326,326,0
"2021","E00158070","E00158070",407,407,0
"2021","E00158167","E00158167",265,198,67
"2021","E00158168","E00158168",455,455,0
"2021","E00158169","E00158169",355,324,31
"2021","E00158173","E00158173",335,326,9
"2021","E00158174","E00158174",316,311,5
"2021","E00158170","E00158170",255,255,0
"2021","E00158171","E00158171",177,177,0
"2021","E00158172","E00158172",488,487,1
"2021","E00158175","E00158175",176,172,4
"2021","E00158176","E00158176",270,270,0
"2021","E00158177","E00158177",277,270,7
"2021","E00158178","E00158178",259,253,6
"2021","E00158582","E00158582",524,523,1
"2021","E00158583","E00158583",263,263,0
"2021","E00158595","E00158595",266,266,0
"2021","E00158596","E00158596",314,314,0
"2021","E00158597","E00158597",230,230,0
"2021","E00158581","E00158581",276,276,0
"2021","E00158584","E00158584",426,426,0
"2021","E00158600","E00158600",305,305,0
"2021","E00158585","E00158585",300,300,0
"2021","E00158589","E00158589",360,360,0
"2021","E00158602","E00158602",360,360,0
"2021","E00158603","E00158603",289,289,0
"2021","E00158604","E00158604",253,253,0
"2021","E00158586","E00158586",118,118,0
"2021","E00158587","E00158587",187,187,0
"2021","E00158590","E00158590",377,377,0
"2021","E00158591","E00158591",383,383,0
"2021","E00158592","E00158592",324,324,0
"2021","E00158593","E00158593",143,143,0
"2021","E00186916","E00186916",332,332,0
"2021","E00186952","E00186952",135,135,0
"2021","E00186981","E00186981",457,457,0
"2021","E00186984","E00186984",223,223,0
"2021","E00187006","E00187006",527,527,0
"2021","E00187009","E00187009",517,517,0
"2021","E00158588","E00158588",279,279,0
"2021","E00158598","E00158598",582,582,0
"2021","E00158599","E00158599",295,295,0
"2021","E00158601","E00158601",274,274,0
"2021","E00186949","E00186949",263,263,0
"2021","E00158416","E00158416",368,368,0
"2021","E00158417","E00158417",295,295,0
"2021","E00158418","E00158418",325,325,0
"2021","E00158420","E00158420",293,293,0
"2021","E00168284","E00168284",477,477,0
"2021","E00168288","E00168288",304,304,0
"2021","E00158401","E00158401",331,331,0
"2021","E00158404","E00158404",247,247,0
"2021","E00158419","E00158419",410,410,0
"2021","E00158421","E00158421",280,280,0
"2021","E00158423","E00158423",306,306,0
"2021","E00158403","E00158403",304,304,0
"2021","E00158408","E00158408",369,369,0
"2021","E00158413","E00158413",324,324,0
"2021","E00158414","E00158414",373,373,0
"2021","E00186888","E00186888",185,185,0
"2021","E00186902","E00186902",297,297,0
"2021","E00186958","E00186958",378,378,0
"2021","E00158402","E00158402",414,414,0
"2021","E00158405","E00158405",350,350,0
"2021","E00158407","E00158407",431,383,48
"2021","E00158412","E00158412",304,304,0
"2021","E00186912","E00186912",304,304,0
"2021","E00158400","E00158400",318,318,0
"2021","E00158406","E00158406",477,477,0
"2021","E00186959","E00186959",466,466,0
"2021","E00187002","E00187002",337,337,0
"2021","E00187008","E00187008",332,332,0
"2021","E00158535","E00158535",364,357,7
"2021","E00158536","E00158536",283,283,0
"2021","E00158538","E00158538",350,350,0
"2021","E00158543","E00158543",312,312,0
"2021","E00158537","E00158537",340,340,0
"2021","E00158540","E00158540",378,378,0
"2021","E00158542","E00158542",313,313,0
"2021","E00158553","E00158553",316,316,0
"2021","E00158539","E00158539",273,269,4
"2021","E00158541","E00158541",285,278,7
"2021","E00158554","E00158554",291,291,0
"2021","E00158555","E00158555",443,421,22
"2021","E00158545","E00158545",295,295,0
"2021","E00158546","E00158546",286,286,0
"2021","E00158547","E00158547",271,271,0
"2021","E00158548","E00158548",245,245,0
"2021","E00158551","E00158551",307,307,0
"2021","E00158549","E00158549",285,285,0
"2021","E00186886","E00186886",339,339,0
"2021","E00186906","E00186906",440,440,0
"2021","E00186963","E00186963",321,321,0
"2021","E00187003","E00187003",369,369,0
"2021","E00158544","E00158544",430,430,0
"2021","E00186868","E00186868",403,372,31
"2021","E00186874","E00186874",334,334,0
"2021","E00186990","E00186990",470,470,0
"2021","E00158450","E00158450",278,278,0
"2021","E00158452","E00158452",326,326,0
"2021","E00158459","E00158459",320,320,0
"2021","E00158464","E00158464",395,395,0
"2021","E00158469","E00158469",326,326,0
"2021","E00158448","E00158448",407,407,0
"2021","E00158451","E00158451",352,352,0
"2021","E00158460","E00158460",322,322,0
"2021","E00158463","E00158463",328,328,0
"2021","E00158457","E00158457",571,571,0
"2021","E00158461","E00158461",335,335,0
"2021","E00158462","E00158462",287,287,0
"2021","E00158465","E00158465",276,276,0
"2021","E00158466","E00158466",342,342,0
"2021","E00158455","E00158455",290,289,1
"2021","E00158456","E00158456",319,319,0
"2021","E00168285","E00168285",156,156,0
"2021","E00168286","E00168286",224,224,0
"2021","E00168287","E00168287",315,315,0
"2021","E00168289","E00168289",230,230,0
"2021","E00168290","E00168290",346,346,0
"2021","E00168303","E00168303",325,325,0
"2021","E00158449","E00158449",351,351,0
"2021","E00158458","E00158458",290,290,0
"2021","E00158467","E00158467",334,334,0
"2021","E00158468","E00158468",361,361,0
"2021","E00158261","E00158261",278,278,0
"2021","E00158262","E00158262",203,203,0
"2021","E00158264","E00158264",367,365,2
"2021","E00158266","E00158266",328,316,12
"2021","E00158268","E00158268",400,400,0
"2021","E00158285","E00158285",188,188,0
"2021","E00158278","E00158278",263,263,0
"2021","E00158279","E00158279",461,461,0
"2021","E00158280","E00158280",425,424,1
"2021","E00158281","E00158281",292,292,0
"2021","E00158282","E00158282",297,297,0
"2021","E00158265","E00158265",567,567,0
"2021","E00158269","E00158269",299,297,2
"2021","E00158274","E00158274",336,336,0
"2021","E00158284","E00158284",313,290,23
"2021","E00158286","E00158286",379,357,22
"2021","E00158263","E00158263",307,307,0
"2021","E00158267","E00158267",316,311,5
"2021","E00158273","E00158273",394,394,0
"2021","E00158277","E00158277",379,379,0
"2021","E00158283","E00158283",359,359,0
"2021","E00158270","E00158270",416,416,0
"2021","E00158271","E00158271",431,431,0
"2021","E00158272","E00158272",297,297,0
"2021","E00158275","E00158275",520,520,0
"2021","E00158276","E00158276",328,328,0
"2021","E00158330","E00158330",319,319,0
"2021","E00158333","E00158333",302,302,0
"2021","E00158335","E00158335",370,370,0
"2021","E00158336","E00158336",139,139,0
"2021","E00158339","E00158339",422,422,0
"2021","E00158334","E00158334",332,332,0
"2021","E00158337","E00158337",300,300,0
"2021","E00158344","E00158344",294,294,0
"2021","E00158347","E00158347",289,289,0
"2021","E00158352","E00158352",253,253,0
"2021","E00158340","E00158340",322,322,0
"2021","E00158341","E00158341",249,249,0
"2021","E00158343","E00158343",291,291,0
"2021","E00158345","E00158345",324,324,0
"2021","E00158353","E00158353",455,455,0
"2021","E00158338","E00158338",345,345,0
"2021","E00158342","E00158342",284,284,0
"2021","E00158346","E00158346",273,273,0
"2021","E00158348","E00158348",266,266,0
"2021","E00158349","E00158349",213,213,0
"2021","E00158331","E00158331",290,290,0
"2021","E00158332","E00158332",363,363,0
"2021","E00158350","E00158350",328,328,0
"2021","E00158351","E00158351",244,244,0
"2021","E00158354","E00158354",227,227,0
"2021","E00158491","E00158491",485,485,0
"2021","E00158492","E00158492",309,309,0
"2021","E00158498","E00158498",249,249,0
"2021","E00158501","E00158501",205,205,0
"2021","E00158506","E00158506",403,403,0
"2021","E00158495","E00158495",309,309,0
"2021","E00158505","E00158505",502,502,0
"2021","E00158509","E00158509",285,285,0
"2021","E00158512","E00158512",547,547,0
"2021","E00158497","E00158497",294,294,0
"2021","E00158499","E00158499",334,334,0
"2021","E00158502","E00158502",273,273,0
